fips2010,State,County,cbsasub,areaname,lim50_19p1,lim50_19p2,lim50_19p3,lim50_19p4,lim50_19p5,lim50_19p6,lim50_19p7,lim50_19p8,lim120_19p1,lim120_19p2,lim120_19p3,lim120_19p4,lim120_19p5,lim120_19p6,lim120_19p7,lim120_19p8,fips2000,name
5117599999,51,175,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",22050,25200,28350,31500,34050,36550,39100,41600,52900,60500,68050,75600,81650,87700,93750,99800,5117599999,Southampton County
5117799999,51,177,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5117799999,Spotsylvania County
5117999999,51,179,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5117999999,Stafford County
5118199999,51,181,NCNTY51181N51181,"Surry County, VA",23850,27250,30650,34050,36800,39500,42250,44950,57200,65400,73550,81700,88250,94800,101350,107850,5118199999,Surry County
5118399999,51,183,METRO40060M40060,"Richmond, VA MSA",30250,34600,38900,43200,46700,50150,53600,57050,72600,82950,93300,103700,111950,120250,128550,136850,5118399999,Sussex County
5118599999,51,185,NCNTY51185N51185,"Tazewell County, VA",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5118599999,Tazewell County
5118799999,51,187,METRO47900MM8820,"Warren County, VA HUD Metro FMR Area",26500,30300,34100,37850,40900,43950,46950,50000,63600,72650,81750,90850,98100,105350,112650,119900,5118799999,Warren County
5119199999,51,191,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",19300,22050,24800,27550,29800,32000,34200,36400,46300,52900,59500,66100,71400,76700,82000,87300,5119199999,Washington County
5119399999,51,193,NCNTY51193N51193,"Westmoreland County, VA",23800,27200,30600,33950,36700,39400,42100,44850,57050,65200,73350,81500,88000,94500,101050,107550,5119399999,Westmoreland County
5119599999,51,195,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5119599999,Wise County
5119799999,51,197,NCNTY51197N51197,"Wythe County, VA",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5119799999,Wythe County
5119999999,51,199,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5119999999,York County
5151099999,51,510,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5151099999,Alexandria city
5151599999,51,515,METRO31340M31340,"Lynchburg, VA MSA",24150,27600,31050,34450,37250,40000,42750,45500,57900,66150,74400,82700,89300,95900,102500,109150,5151599999,Bedford city
5152099999,51,520,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",19300,22050,24800,27550,29800,32000,34200,36400,46300,52900,59500,66100,71400,76700,82000,87300,5152099999,Bristol city
5153099999,51,530,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,5153099999,Buena Vista city
5154099999,51,540,METRO16820M16820,"Charlottesville, VA HUD Metro FMR Area",31300,35800,40250,44700,48300,51900,55450,59050,75100,85800,96550,107300,115850,124450,133050,141600,5154099999,Charlottesville city
5155099999,51,550,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5155099999,Chesapeake city
5157099999,51,570,METRO40060M40060,"Richmond, VA MSA",30250,34600,38900,43200,46700,50150,53600,57050,72600,82950,93300,103700,111950,120250,128550,136850,5157099999,Colonial Heights city
5158099999,51,580,NCNTY51005N51005,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,5158099999,Covington city
5159099999,51,590,NCNTY51143N51143,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5159099999,Danville city
5159599999,51,595,NCNTY51081N51081,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5159599999,Emporia city
5160099999,51,600,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5160099999,Fairfax city
5161099999,51,610,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5161099999,Falls Church city
5162099999,51,620,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",22050,25200,28350,31500,34050,36550,39100,41600,52900,60500,68050,75600,81650,87700,93750,99800,5162099999,Franklin city
5163099999,51,630,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5163099999,Fredericksburg city
5164099999,51,640,NCNTY51035N51035,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5164099999,Galax city
5165099999,51,650,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5165099999,Hampton city
5166099999,51,660,METRO25500M25500,"Harrisonburg, VA MSA",24050,27500,30950,34350,37100,39850,42600,45350,57700,65950,74200,82450,89050,95650,102250,108800,5166099999,Harrisonburg city
5167099999,51,670,METRO40060M40060,"Richmond, VA MSA",30250,34600,38900,43200,46700,50150,53600,57050,72600,82950,93300,103700,111950,120250,128550,136850,5167099999,Hopewell city
5167899999,51,678,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,5167899999,Lexington city
5168099999,51,680,METRO31340M31340,"Lynchburg, VA MSA",24150,27600,31050,34450,37250,40000,42750,45500,57900,66150,74400,82700,89300,95900,102500,109150,5168099999,Lynchburg city
5168399999,51,683,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5168399999,Manassas city
5168599999,51,685,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",42500,48550,54600,60650,65550,70400,75250,80100,101900,116450,131000,145550,157200,168850,180500,192150,5168599999,Manassas Park city
5169099999,51,690,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5169099999,Martinsville city
5170099999,51,700,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5170099999,Newport News city
5171099999,51,710,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5171099999,Norfolk city
5172099999,51,720,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,5172099999,Norton city
5173099999,51,730,METRO40060M40060,"Richmond, VA MSA",30250,34600,38900,43200,46700,50150,53600,57050,72600,82950,93300,103700,111950,120250,128550,136850,5173099999,Petersburg city
5173599999,51,735,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5173599999,Poquoson city
5174099999,51,740,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5174099999,Portsmouth city
5175099999,51,750,METRO13980M13980,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",26850,30700,34550,38350,41450,44500,47600,50650,64450,73650,82850,92050,99400,106750,114150,121500,5175099999,Radford city
5176099999,51,760,METRO40060M40060,"Richmond, VA MSA",30250,34600,38900,43200,46700,50150,53600,57050,72600,82950,93300,103700,111950,120250,128550,136850,5176099999,Richmond city
5177099999,51,770,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",25600,29250,32900,36550,39500,42400,45350,48250,61400,70200,78950,87700,94750,101750,108750,115800,5177099999,Roanoke city
5177599999,51,775,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",25600,29250,32900,36550,39500,42400,45350,48250,61400,70200,78950,87700,94750,101750,108750,115800,5177599999,Salem city
5179099999,51,790,METRO44420M44420,"Staunton-Waynesboro, VA MSA",24250,27700,31150,34600,37400,40150,42950,45700,58150,66450,74750,83050,89700,96350,102950,109600,5179099999,Staunton city
5180099999,51,800,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5180099999,Suffolk city
5181099999,51,810,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5181099999,Virginia Beach city
5182099999,51,820,METRO44420M44420,"Staunton-Waynesboro, VA MSA",24250,27700,31150,34600,37400,40150,42950,45700,58150,66450,74750,83050,89700,96350,102950,109600,5182099999,Waynesboro city
5183099999,51,830,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,5183099999,Williamsburg city
5184099999,51,840,METRO49020M49020,"Winchester, VA-WV MSA",25750,29400,33100,36750,39700,42650,45600,48550,61750,70550,79400,88200,95250,102300,109350,116400,5184099999,Winchester city
5300199999,53,1,NCNTY53001N53001,"Adams County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5300199999,Adams County
5300399999,53,3,METRO30300M30300,"Lewiston, ID-WA MSA",22100,25250,28400,31550,34100,36600,39150,41650,53000,60600,68150,75700,81800,87850,93900,99950,5300399999,Asotin County
5300599999,53,5,METRO28420M28420,"Kennewick-Richland, WA MSA",27300,31200,35100,39000,42150,45250,48400,51500,65500,74900,84250,93600,101100,108600,116050,123550,5300599999,Benton County
5300799999,53,7,METRO48300M48300,"Wenatchee, WA MSA",23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,5300799999,Chelan County
5300999999,53,9,NCNTY53009N53009,"Clallam County, WA",23300,26600,29950,33250,35950,38600,41250,43900,55850,63850,71800,79800,86200,92550,98950,105350,5300999999,Clallam County
5301199999,53,11,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",30800,35200,39600,43950,47500,51000,54500,58050,73850,84400,94950,105500,113900,122350,130800,139250,5301199999,Clark County
5301399999,53,13,METRO47460N53013,"Columbia County, WA HUD Metro FMR Area",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5301399999,Columbia County
5301599999,53,15,METRO31020M31020,"Longview, WA MSA",23950,27350,30750,34150,36900,39650,42350,45100,57350,65550,73750,81950,88500,95050,101650,108200,5301599999,Cowlitz County
5301799999,53,17,METRO48300M48300,"Wenatchee, WA MSA",23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,5301799999,Douglas County
5301999999,53,19,NCNTY53019N53019,"Ferry County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5301999999,Ferry County
5302199999,53,21,METRO28420M28420,"Kennewick-Richland, WA MSA",27300,31200,35100,39000,42150,45250,48400,51500,65500,74900,84250,93600,101100,108600,116050,123550,5302199999,Franklin County
5302399999,53,23,NCNTY53023N53023,"Garfield County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5302399999,Garfield County
5302599999,53,25,NCNTY53025N53025,"Grant County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5302599999,Grant County
5302799999,53,27,NCNTY53027N53027,"Grays Harbor County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5302799999,Grays Harbor County
5302999999,53,29,NCNTY53029N53029,"Island County, WA",25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,5302999999,Island County
5303199999,53,31,NCNTY53031N53031,"Jefferson County, WA",24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,5303199999,Jefferson County
5303399999,53,33,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",38750,44300,49850,55350,59800,64250,68650,73100,93000,106250,119550,132850,143450,154100,164700,175350,5303399999,King County
5303599999,53,35,METRO14740M14740,"Bremerton-Silverdale, WA MSA",29950,34200,38500,42750,46200,49600,53050,56450,71800,82100,92350,102600,110800,119000,127200,135450,5303599999,Kitsap County
5303799999,53,37,NCNTY53037N53037,"Kittitas County, WA",25350,28950,32550,36150,39050,41950,44850,47750,60750,69400,78100,86750,93700,100650,107600,114500,5303799999,Kittitas County
5303999999,53,39,NCNTY53039N53039,"Klickitat County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5303999999,Klickitat County
5304199999,53,41,NCNTY53041N53041,"Lewis County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5304199999,Lewis County
5304399999,53,43,NCNTY53043N53043,"Lincoln County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5304399999,Lincoln County
5304599999,53,45,NCNTY53045N53045,"Mason County, WA",22600,25800,29050,32250,34850,37450,40000,42600,54200,61900,69650,77400,83600,89800,96000,102150,5304599999,Mason County
5304799999,53,47,NCNTY53047N53047,"Okanogan County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5304799999,Okanogan County
5304999999,53,49,NCNTY53049N53049,"Pacific County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5304999999,Pacific County
5305199999,53,51,METRO44060N53051,"Pend Oreille County, WA HUD Metro FMR Area",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5305199999,Pend Oreille County
5305399999,53,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",28100,32100,36100,40100,43350,46550,49750,52950,67350,77000,86600,96250,103950,111650,119350,127050,5305399999,Pierce County
5305599999,53,55,NCNTY53055N53055,"San Juan County, WA",26950,30800,34650,38450,41550,44650,47700,50800,64600,73800,83050,92300,99650,107050,114450,121800,5305599999,San Juan County
5305799999,53,57,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",26600,30400,34200,38000,41050,44100,47150,50200,63850,72950,82100,91200,98500,105800,113100,120400,5305799999,Skagit County
5305999999,53,59,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",30800,35200,39600,43950,47500,51000,54500,58050,73850,84400,94950,105500,113900,122350,130800,139250,5305999999,Skamania County
5306199999,53,61,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",38750,44300,49850,55350,59800,64250,68650,73100,93000,106250,119550,132850,143450,154100,164700,175350,5306199999,Snohomish County
5306399999,53,63,METRO44060M44060,"Spokane, WA HUD Metro FMR Area",25100,28700,32300,35850,38750,41600,44500,47350,60250,68850,77450,86050,92900,99800,106700,113550,5306399999,Spokane County
5306599999,53,65,METRO44060N53065,"Stevens County, WA HUD Metro FMR Area",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5306599999,Stevens County
5306799999,53,67,METRO36500M36500,"Olympia-Tumwater, WA MSA",29300,33500,37700,41850,45200,48550,51900,55250,70300,80350,90400,100450,108500,116500,124550,132600,5306799999,Thurston County
5306999999,53,69,NCNTY53069N53069,"Wahkiakum County, WA",22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,5306999999,Wahkiakum County
5307199999,53,71,METRO47460N53071,"Walla Walla County, WA HUD Metro FMR Area",23500,26850,30200,33550,36250,38950,41650,44300,56350,64400,72450,80500,86950,93400,99850,106300,5307199999,Walla Walla County
